longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.7,33.51,2.0,8.782971,1.2737896,1460.0,2.4373956,6.8279,2.79
-118.22,33.79,48.0,2.86,0.82,222.0,4.44,1.7,1.042
-117.09,32.62,37.0,5.396491,1.045614,867.0,3.0421052,3.0729,1.287
-117.11,32.8,17.0,6.537815,0.98487395,2791.0,4.6907563,3.2197,0.675
-117.17,32.69,19.0,4.693467,1.3433836,1159.0,1.9413736,4.7891,3.346
-122.26,37.77,52.0,5.585284,1.1705686,793.0,2.652174,2.9732,2.821
-118.24,33.92,42.0,3.770115,1.1494253,605.0,6.954023,2.4464,0.974
-118.47,34.25,21.0,5.9035087,1.0460526,1330.0,2.9166667,4.5417,2.389
-116.12,33.53,17.0,3.5343065,1.1970803,2971.0,4.3372264,1.654,1.0
-118.51,34.19,38.0,5.757256,1.0791557,1141.0,3.010554,4.2865,2.211
-119.81,36.83,19.0,6.1217313,1.0820559,2325.0,2.0964832,4.049,1.26
-117.89,33.92,17.0,5.4878507,1.0373832,1381.0,2.5813084,5.4617,1.903
-118.48,34.24,32.0,6.330918,0.9951691,1285.0,3.1038647,6.6537,2.676
-118.85,34.27,50.0,5.3428574,0.94285715,130.0,3.7142856,3.3438,5.00001
-115.49,32.69,17.0,5.505618,1.0926967,1691.0,4.75,1.899,0.64
-122.2,39.52,39.0,5.8375287,1.1029748,1181.0,2.7025173,2.0625,0.634
-122.01,37.53,19.0,6.448519,1.0042313,2346.0,3.3088858,6.0667,2.457
-117.1,32.58,33.0,4.9125,0.95,330.0,4.125,4.1029,1.227
-122.23,37.45,29.0,6.5731707,0.95528454,758.0,3.0813007,7.7932,4.699
-121.97,37.36,34.0,5.7402596,0.9935065,534.0,3.4675324,6.0116,2.712
-121.85,37.68,4.0,6.3598385,0.9986523,1895.0,2.5539083,6.8132,2.825
-117.78,33.76,25.0,8.897637,1.027559,719.0,2.8307087,11.4537,5.00001
-118.36,33.89,37.0,4.0542455,1.004717,1266.0,2.9858491,3.375,2.28
-122.03,37.55,26.0,6.3913045,1.1014493,1597.0,3.3064182,4.9118,2.173
-120.07,37.34,16.0,5.8904595,1.3144876,762.0,2.6925795,1.75,0.875
-118.26,33.89,36.0,5.8530183,1.0944881,1395.0,3.6614172,2.8493,1.096
-122.26,37.89,52.0,6.662338,1.069264,1005.0,2.1753247,6.381,3.422
-117.96,34.09,6.0,3.939516,1.076613,1584.0,3.1935484,3.1621,1.31
-118.35,34.05,44.0,3.957356,1.0511727,1374.0,2.9296374,2.0984,1.58
-118.26,34.23,43.0,4.728477,1.0761589,836.0,2.7682118,4.5759,2.092
-117.24,33.37,14.0,6.016688,1.0179718,2436.0,3.127086,4.5391,1.809
-118.4,34.01,48.0,5.324627,0.94402987,693.0,2.585821,5.7405,3.516
-118.37,34.16,11.0,3.676806,1.103929,1659.0,2.1026616,3.1106,2.094
-120.43,34.93,4.0,4.9584775,1.1211072,1311.0,2.268166,2.8649,1.865
-121.3,38.12,11.0,6.8136883,0.9581749,767.0,2.91635,7.6889,2.293
-117.14,32.75,35.0,4.3880124,1.0378549,726.0,2.2902207,2.6818,1.594
-118.17,33.77,45.0,3.715026,1.1105354,1047.0,1.8082901,3.1149,2.188
-121.52,38.59,35.0,4.290107,1.0327541,3814.0,2.5494652,1.6647,0.691
-120.27,39.35,11.0,15.272727,2.430303,397.0,2.4060607,4.665,1.456
-118.36,34.1,36.0,3.9771812,1.1248323,1129.0,1.5154363,2.5588,5.00001
-118.29,34.16,35.0,3.940439,0.9968652,764.0,2.3949842,3.2083,2.38
-121.0,37.67,26.0,5.0,1.0,47.0,2.6111112,1.125,0.875
-121.05,39.21,43.0,4.8615384,1.05,611.0,2.35,2.535,1.171
-121.0,37.71,52.0,3.090909,0.6969697,35.0,1.060606,2.25,1.75
-118.22,34.63,4.0,7.944629,1.1877077,5839.0,3.2331119,5.3799,2.224
-118.11,33.87,15.0,5.2653723,0.96763754,1772.0,2.8673139,5.0417,2.408
-121.34,38.58,17.0,6.125954,0.9847328,748.0,2.8549619,5.0917,1.341
-119.72,36.82,15.0,3.8455284,0.97154474,550.0,2.2357724,2.2639,0.525
-119.17,34.18,38.0,4.3763585,1.0638587,2792.0,3.7934783,2.9118,1.724
-121.8,37.35,17.0,5.895105,0.986014,1756.0,4.0932403,5.1017,2.407
-117.06,34.02,24.0,5.133858,1.0616798,1926.0,2.527559,2.6875,1.163
-117.37,34.01,15.0,7.491892,1.3351351,703.0,3.8,3.6415,1.242
-116.93,33.74,15.0,5.7446485,1.0183486,1693.0,2.588685,3.6806,1.128
-121.83,37.3,17.0,5.986175,0.97235024,825.0,3.8018434,4.5,2.358
-118.0,33.94,36.0,5.9897118,1.0987654,1395.0,2.8703704,5.1738,2.037
-121.04,37.6,27.0,5.4124293,1.039548,580.0,3.2768362,2.1875,0.828
-117.58,33.85,6.0,6.435958,1.0340775,8222.0,3.2205248,5.2861,1.951
-121.33,38.65,24.0,4.886584,1.0248963,1496.0,2.0691564,2.8106,1.832
-121.74,38.55,33.0,3.8828523,1.0299944,3717.0,2.1035655,1.7311,1.826
-122.49,41.43,19.0,6.517668,1.1378092,1544.0,2.7279153,3.125,0.761
-119.69,36.74,17.0,4.5315986,1.1115241,1563.0,2.9052045,1.5449,0.625
-122.11,37.98,11.0,6.6227274,1.0287879,1790.0,2.7121212,6.135,2.973
-122.26,38.36,25.0,10.173184,1.9217877,349.0,1.9497206,6.9931,3.988
-119.87,36.78,4.0,5.4726458,0.9991031,3406.0,3.0547085,3.4213,0.845
-117.06,32.6,33.0,4.0765767,0.9234234,989.0,4.454955,2.7014,1.082
-123.85,39.42,11.0,4.0,1.1219512,895.0,1.984479,1.7574,1.5
-118.45,34.19,11.0,2.8994153,1.0526316,2466.0,2.8842106,2.2264,1.813
-122.02,37.36,25.0,5.4151435,1.0104438,1273.0,3.3237598,4.7609,3.78
-117.77,33.88,8.0,7.8739905,1.0129241,2070.0,3.3441033,8.1117,4.102
-122.22,37.79,46.0,4.4895635,1.0910816,1647.0,3.1252372,2.6042,1.247
-122.45,37.74,46.0,5.7971144,0.9855726,2535.0,2.2858431,5.0887,3.351
-118.31,34.13,40.0,6.8164253,1.0700483,907.0,2.1908212,7.2692,4.987
-120.47,35.04,29.0,5.2811246,1.120482,926.0,3.7188754,2.9375,1.448
-117.18,32.84,32.0,5.022305,0.8810409,823.0,3.0594795,4.2768,1.678
-118.41,33.92,32.0,4.6666665,1.0936937,1132.0,2.0396397,4.2333,3.58
-122.22,38.12,15.0,6.5789475,1.091756,6456.0,3.0069864,5.1014,1.795
-118.94,34.17,15.0,6.3598485,1.0265151,928.0,3.5151515,5.5681,2.356
-117.25,33.12,8.0,6.4640965,1.0861678,3335.0,2.520786,5.311,2.558
-118.21,33.92,41.0,5.2822084,1.1134969,1432.0,4.392638,3.2976,1.512
-123.68,40.24,31.0,5.1587744,1.2590529,917.0,2.5543175,1.725,0.543
-116.37,33.72,19.0,5.9348035,1.2991371,2242.0,2.1495686,3.0021,1.523
-117.08,33.11,31.0,4.096677,0.978852,1301.0,3.9305136,2.5331,1.151
-118.3,33.86,35.0,4.905844,0.8896104,853.0,2.7694805,4.9792,2.513
-121.7,39.07,26.0,5.2831683,1.009901,1437.0,2.8455446,3.3125,1.0
-118.35,34.22,19.0,5.8050156,1.0363636,3963.0,2.4846394,5.997,2.287
-117.86,34.01,16.0,6.3713894,1.0467676,3038.0,4.1788173,5.1762,2.644
-122.48,37.86,52.0,5.841791,1.122388,1177.0,1.7567164,6.2113,5.00001
-121.41,39.72,17.0,5.1732025,1.0816994,730.0,2.3856208,2.3895,0.875
-121.18,38.8,18.0,6.274074,1.0222223,1276.0,3.1506174,5.1857,2.201
-117.61,34.08,12.0,5.251483,0.97508895,2400.0,2.846975,4.7147,1.587
-118.98,35.4,36.0,5.7353845,1.0184616,1052.0,3.236923,3.4205,0.766
-121.31,37.97,45.0,5.8914027,1.0271493,988.0,2.235294,3.6667,1.231
-119.03,35.35,34.0,5.24,1.069091,695.0,2.5272727,2.6875,0.737
-121.95,37.29,9.0,4.30659,1.0916905,715.0,2.0487106,4.6371,2.343
-116.89,33.79,12.0,6.3727274,1.1818181,434.0,3.9454546,2.0577,0.567
-118.05,34.05,36.0,5.447236,1.0150753,920.0,4.6231155,3.7279,1.622
-118.21,34.05,28.0,3.785965,1.0736842,1358.0,4.764912,2.52,1.319
-117.07,32.8,31.0,6.296296,0.97530866,1017.0,2.511111,5.1488,1.81
-122.68,38.01,41.0,5.0542006,1.0623306,825.0,2.2357724,4.2011,2.554
-118.19,33.78,31.0,3.606127,1.059081,898.0,1.9649891,1.5844,1.625
-121.55,39.48,41.0,5.1222224,1.1888889,284.0,3.1555555,2.2045,0.418
-122.12,37.28,21.0,6.232143,1.1428572,149.0,2.6607144,5.8691,3.6
-118.95,35.32,29.0,6.4325323,1.1238447,2007.0,3.7097967,3.2738,0.787
-117.81,33.67,9.0,6.3246756,1.0285715,1194.0,3.1012988,7.2025,2.75
-118.96,35.37,40.0,4.7566767,1.1097922,1026.0,3.0445104,1.365,0.543
-122.43,37.77,52.0,3.687059,1.1341176,654.0,1.5388235,2.6914,3.667
-122.01,37.36,16.0,3.4104939,1.0925926,499.0,1.5401235,4.2061,2.536
-118.14,34.04,43.0,4.26477,1.0153173,1216.0,2.6608315,3.3214,2.093
-120.85,37.51,5.0,4.5797787,1.1769352,1593.0,2.5165877,2.2292,1.275
-119.59,36.72,18.0,6.7578945,1.0157895,621.0,3.268421,4.5375,1.306
-121.51,38.53,34.0,6.06391,0.9962406,631.0,2.3721805,4.25,1.919
-121.92,38.02,16.0,5.443787,1.0502958,1288.0,3.8106508,4.2067,1.25
-118.25,33.94,43.0,3.4329004,1.017316,736.0,3.1861472,0.8527,0.904
-117.34,33.16,24.0,4.089431,1.1260163,610.0,2.4796748,2.25,1.875
-117.25,33.03,6.0,7.314775,1.0556746,1319.0,2.8244112,6.9326,3.246
-121.92,36.56,40.0,6.228739,1.3167156,643.0,1.8856305,5.5164,3.691
-122.11,37.4,31.0,5.89605,1.018711,1138.0,2.3659043,4.9519,5.00001
-118.16,33.88,33.0,4.668094,1.117773,1634.0,3.4989293,3.0114,1.67
-118.13,34.44,10.0,5.9389977,1.0130719,1773.0,3.862745,4.8295,3.191
-118.31,34.08,30.0,3.286052,1.0803783,1460.0,3.4515367,2.2422,2.545
-122.51,38.0,17.0,4.510129,0.98710865,1157.0,2.130755,3.9519,2.742
-117.13,32.63,10.0,9.287153,1.4571788,1900.0,2.3929472,8.7991,4.785
-122.23,37.81,52.0,7.994318,1.0369319,878.0,2.4943182,7.508,3.487
-122.27,37.86,52.0,4.765714,1.0628572,494.0,2.8228571,3.15,2.063
-115.57,32.79,34.0,5.5384617,1.0,621.0,2.9855769,3.6042,0.736
-119.01,35.36,24.0,4.462069,1.1126437,1277.0,2.9356322,1.056,0.516
-119.52,36.71,21.0,5.8407645,1.022293,1120.0,3.566879,2.59,0.693
-121.74,38.56,18.0,3.4615386,1.0061189,2248.0,1.965035,1.7257,1.791
-119.22,34.28,24.0,6.6827793,1.0030211,899.0,2.716012,5.533,2.997
-122.28,37.53,34.0,5.0639386,0.9846547,970.0,2.4808185,5.1207,3.109
-117.86,33.73,23.0,4.2395835,1.125,647.0,6.7395835,3.775,1.774
-117.3,34.18,28.0,6.392857,1.0119047,1304.0,3.1047618,4.3676,1.111
-118.97,35.4,34.0,6.016181,1.0453074,854.0,2.7637541,3.1906,0.762
-118.28,33.92,39.0,4.599278,1.0180506,975.0,3.5198555,1.5114,0.904
-122.28,37.88,52.0,5.763285,0.9661836,506.0,2.4444444,4.1912,2.545
-117.25,34.07,21.0,4.464338,1.0276564,2140.0,3.1149926,2.4432,0.788
-121.3,38.13,23.0,5.739479,1.01002,1298.0,2.6012025,3.2303,1.318
-118.68,34.28,17.0,6.0635514,1.0299065,3199.0,2.9897196,5.0962,2.38
-118.5,34.03,52.0,8.096774,1.1182796,547.0,2.9408603,7.8705,5.00001
-118.05,33.9,41.0,4.4,1.032,642.0,5.136,1.875,1.199
-121.63,39.13,26.0,4.7384305,1.0684105,1047.0,2.1066399,1.8208,0.795
-118.92,34.41,22.0,4.732049,1.1471103,2664.0,4.665499,3.0893,1.734
-121.04,37.65,8.0,5.367123,1.0383562,995.0,2.7260275,3.3567,1.291
-117.68,35.65,15.0,5.265107,1.122807,1245.0,2.4269006,3.3269,0.819
-118.16,34.17,46.0,5.9137254,1.0235294,674.0,2.6431372,3.5909,1.554
-117.21,34.13,31.0,5.281739,0.9826087,1834.0,3.1895652,3.3445,0.929
-117.16,34.06,17.0,4.22366,1.0240296,1412.0,2.6099815,1.8152,0.943
-121.13,36.21,27.0,4.1229053,0.98324025,1156.0,3.2290504,3.1929,1.379
-121.78,37.33,10.0,7.3290157,1.0207254,1510.0,3.9119172,6.68,3.595
-122.19,37.48,35.0,4.4251723,1.0306826,5380.0,3.3688166,4.1776,2.653
-121.76,37.68,35.0,5.3409743,1.0229226,1189.0,3.4068768,4.2361,1.775
-122.21,38.1,36.0,5.4280577,1.0017985,1445.0,2.5989208,3.8029,1.299
-117.09,32.75,28.0,3.0808082,0.9873737,1286.0,3.2474747,1.2286,1.05
-122.03,36.97,51.0,4.0526314,1.0175439,488.0,2.1403508,2.1964,2.344
-117.87,33.87,7.0,3.9335303,0.9483013,1367.0,2.0192025,4.6563,1.624
-118.3,33.84,37.0,4.866667,0.8862745,621.0,2.4352942,4.9196,2.324
-120.04,36.97,20.0,4.078544,1.0076629,1845.0,3.5344827,1.8973,0.516
-117.03,32.72,37.0,4.9147983,1.0201794,1515.0,3.396861,3.0588,1.206
-116.87,33.93,32.0,4.3564496,1.1262136,2589.0,3.590846,1.4556,0.546
-122.69,38.35,12.0,8.24468,0.9946808,685.0,3.643617,7.226,2.553
-119.95,38.95,8.0,23.88889,5.9444447,36.0,2.0,2.625,1.875
-118.42,34.3,29.0,4.643454,0.9916434,2919.0,4.0654597,3.6548,1.803
-118.42,33.98,3.0,3.1045752,1.0130719,236.0,1.5424837,3.6667,4.5
-118.05,33.98,41.0,3.6051283,1.097436,1174.0,3.0102565,2.0147,1.375
-118.52,34.36,5.0,6.5356035,1.1021671,2024.0,3.133127,5.8703,5.00001
-118.23,34.13,34.0,4.2,1.0275862,407.0,2.8068964,4.5766,1.858
-118.39,34.23,43.0,3.728125,0.934375,1184.0,3.7,2.1518,1.616
-117.04,32.63,26.0,6.191045,1.0626866,1228.0,3.6656716,4.1154,1.602
-118.23,33.94,36.0,3.6754966,1.0165563,1417.0,4.692053,2.3333,0.921
-120.99,39.2,15.0,5.7779922,1.0849421,1296.0,2.5019305,3.3009,1.568
-121.48,39.1,19.0,5.2384615,1.0794872,1018.0,2.6102564,2.5952,0.924
-120.62,37.35,20.0,4.210983,1.0751445,1000.0,2.8901734,1.4615,0.692
-118.39,34.02,45.0,4.205333,1.1226667,1042.0,2.7786667,3.4375,3.145
-122.22,38.1,44.0,5.2957745,1.0586854,1057.0,2.4812207,3.1204,1.108
-118.31,34.03,47.0,5.367347,1.0081632,785.0,3.2040815,1.23,1.384
-117.22,33.19,16.0,4.9570956,1.0825082,1948.0,3.2145214,2.7019,2.169
-117.32,33.51,4.0,10.5,1.4456521,311.0,3.3804348,5.2066,5.00001
-116.93,32.85,5.0,4.548066,1.0939226,2770.0,3.0607734,3.1142,1.5
-117.96,33.84,31.0,4.4674554,1.0591716,1617.0,3.1893492,3.4583,1.863
-121.92,36.61,21.0,3.4309392,0.9392265,834.0,2.3038673,2.4922,2.438
-121.93,36.6,33.0,5.2111616,1.0301659,1704.0,2.5701358,4.0154,2.257
-118.44,34.22,36.0,4.802419,1.0725807,718.0,2.8951614,3.4612,1.788
-121.91,36.97,19.0,5.3362255,1.1843817,1807.0,1.9598699,3.5112,2.319
-118.14,34.11,52.0,6.293458,1.0186915,1427.0,2.6672897,5.2292,4.445
-117.18,32.84,31.0,5.5810566,1.0473589,1476.0,2.6885245,3.6667,1.759
-118.45,34.3,35.0,4.50883,1.0143487,3988.0,4.401766,3.4812,1.602
-121.95,37.32,20.0,6.618497,1.1445087,431.0,2.4913294,3.1103,2.819
-117.23,33.77,5.0,4.572668,1.0759219,1666.0,3.6138828,2.0,0.83
-117.47,34.07,24.0,5.438503,1.2139038,568.0,3.0374331,1.5972,1.125
-118.11,34.15,40.0,4.452055,1.1621004,1038.0,2.369863,2.6172,1.961
-121.57,39.78,18.0,5.047727,1.0431818,952.0,2.1636364,2.0458,1.057
-118.21,33.94,41.0,4.0790067,0.99774265,1628.0,3.6749437,2.84,1.561
-118.37,34.21,36.0,4.2975206,0.94008267,1939.0,4.0061984,4.2875,1.766
-117.62,33.42,27.0,4.643087,1.3247589,597.0,1.9196142,3.1395,3.1
-120.25,38.03,21.0,10.845815,2.1277533,1175.0,2.5881057,2.9457,1.165
-119.09,34.22,8.0,2.5,0.625,309.0,19.3125,4.0208,0.525
-118.27,33.96,34.0,4.0784316,1.082353,1083.0,4.247059,1.6467,0.909
-117.83,33.93,14.0,7.2713757,1.0483271,671.0,2.4944239,6.5841,3.064
-116.98,33.26,12.0,6.24127,1.0603175,3129.0,3.3111112,4.7647,2.541
-118.5,34.17,37.0,5.677419,0.9935484,369.0,2.3806453,4.1429,3.036
-120.85,37.5,52.0,4.954023,1.0114943,922.0,2.6494253,1.7227,0.857
-118.39,33.88,34.0,5.7188406,1.0637681,843.0,2.4434783,6.077,4.727
-119.72,34.42,31.0,3.8291457,0.96231157,1257.0,3.1582913,2.6019,2.5
-117.09,32.63,27.0,3.9142091,1.0321716,1935.0,2.5938337,2.4148,0.675
-118.35,33.99,47.0,5.884097,1.0242587,927.0,2.4986522,4.9531,1.801
-115.46,33.19,33.0,4.1409397,1.2516779,777.0,2.6073825,1.0,0.4
-121.37,38.63,30.0,5.71592,0.970448,2532.0,2.4137273,4.6127,1.518
-118.13,33.91,36.0,6.4281044,1.0326798,910.0,2.9738562,4.4948,1.906
-117.69,33.55,4.0,7.875,0.98214287,705.0,3.1473215,8.3275,3.842
-118.29,34.0,41.0,3.836518,1.0467092,1731.0,3.6751592,1.2347,1.117
-118.53,34.04,45.0,6.5555553,1.0114943,735.0,2.816092,9.1078,5.00001
-118.27,34.05,37.0,1.4112903,0.98790324,1122.0,4.524194,2.7634,1.375
-118.2,34.03,52.0,3.8128078,1.0295566,813.0,4.004926,2.3472,1.352
-122.64,38.23,49.0,5.361305,1.079254,1061.0,2.4731934,4.075,2.288
-118.03,33.84,28.0,4.646988,1.0325301,2328.0,2.8048193,4.0156,1.96
-118.15,33.77,52.0,4.952809,1.1191012,899.0,2.0202248,4.1765,3.939
-117.07,32.63,40.0,5.630363,1.0627062,796.0,2.6270628,3.5583,1.549
-118.35,34.01,35.0,5.0413885,0.9786382,1583.0,2.1134846,3.5486,3.321
-119.89,36.7,32.0,5.479705,0.99261993,867.0,3.199262,2.5809,0.783
-118.18,36.63,23.0,6.018229,1.2682291,1019.0,2.6536458,2.2574,1.047
-121.45,37.75,15.0,6.056693,1.0661417,2360.0,3.7165353,4.6173,1.648
-118.13,33.79,45.0,5.4135513,1.046729,1057.0,2.4696262,4.375,2.348
-118.06,34.11,39.0,5.3449693,1.1232033,1196.0,2.4558523,3.0854,2.487
-117.91,33.91,32.0,5.5434785,1.0905797,666.0,2.4130435,4.125,2.302
-117.87,33.84,10.0,5.3160377,1.1462264,1584.0,2.490566,5.3812,2.354
-118.14,33.87,44.0,5.6784453,0.9575972,799.0,2.8233216,5.084,2.141
-121.97,37.97,24.0,6.487805,0.8926829,656.0,3.2,5.0092,2.441
-122.1,38.02,28.0,5.5515466,1.0618557,2086.0,2.6881444,3.6523,1.597
-116.75,32.82,17.0,7.557562,1.0857788,1222.0,2.758465,6.6361,3.086
-119.78,36.78,31.0,4.6738663,0.9848812,959.0,2.0712743,2.3293,0.734
-118.32,33.91,34.0,4.623377,0.85714287,757.0,3.2770562,5.7528,1.805
-122.72,38.88,29.0,8.970967,1.9903226,890.0,2.8709676,1.9906,0.966
-117.53,33.94,21.0,6.5606937,1.0809249,2834.0,3.2763007,4.2263,2.032
-119.76,36.75,41.0,4.3060107,1.1393442,1567.0,4.2814207,1.2545,0.455
-117.98,34.04,34.0,5.1144576,1.0783132,2108.0,4.2329316,3.4722,1.546
-118.73,34.29,11.0,7.24867,0.9787234,2526.0,3.3590426,7.355,3.439
-122.55,38.01,27.0,6.4909983,0.9443535,1657.0,2.7119477,6.3314,3.422
-117.56,33.89,16.0,3.9375,1.0511364,365.0,2.0738637,2.3417,1.917
-118.19,34.11,26.0,3.7482839,1.0457666,1155.0,2.6430206,3.4227,1.438
-118.31,33.9,38.0,3.4567902,0.9851852,1131.0,2.7925925,3.5417,1.984
-122.44,38.34,25.0,4.6706767,1.0751879,1262.0,1.8977444,1.9487,2.335
-117.02,33.6,7.0,6.2208204,1.1104101,964.0,3.0410094,3.244,3.372
-121.49,38.63,6.0,5.2370114,1.1236582,5634.0,2.419064,3.7449,1.293
-121.9,37.44,4.0,4.014634,0.99512196,853.0,2.0804877,5.0821,2.655
-121.22,37.81,17.0,5.4320755,1.0226415,1802.0,3.4,3.6378,1.261
-117.23,32.72,38.0,5.066308,1.0412186,972.0,1.7419355,3.2361,5.00001
-122.31,38.0,29.0,6.023256,1.0348837,1687.0,3.2693799,4.3333,1.708
-118.06,34.06,28.0,3.4306452,1.0080645,3160.0,5.096774,2.5763,1.739
-118.88,34.02,19.0,7.3584905,1.2015647,5175.0,2.3815002,7.7848,5.00001
-120.01,38.91,17.0,5.47495,1.2204409,1005.0,2.014028,1.9851,0.867
-122.53,37.98,32.0,6.7514124,0.9491525,810.0,2.2881355,8.5759,5.00001
-121.93,37.27,30.0,5.2804427,1.00369,1387.0,2.5590405,5.1104,2.781
-117.67,34.13,10.0,8.016901,1.0197183,1221.0,3.4394367,7.7234,3.041
-122.0,37.98,35.0,6.9302325,1.1686046,535.0,3.110465,4.9219,1.82
-122.15,37.35,23.0,8.219828,1.0452586,1344.0,2.8965516,12.9792,5.00001
-122.22,37.82,42.0,8.928358,1.0,1018.0,3.038806,13.499,5.00001
-117.68,33.55,5.0,5.626866,1.0621891,1016.0,2.5273633,6.065,3.155
-121.36,38.04,9.0,6.173789,1.054131,1290.0,3.6752136,5.0285,1.482
-120.68,35.29,37.0,4.6689653,1.0103449,753.0,2.5965517,3.25,2.25
-117.06,32.78,31.0,5.546875,0.97321427,942.0,2.1026785,4.8,2.208
-121.38,38.69,35.0,5.7705884,1.0862745,1460.0,2.862745,2.6713,0.844
-122.49,37.78,49.0,4.857143,0.984375,1040.0,2.3214285,4.2414,5.00001
-120.38,39.82,10.0,6.0382776,1.2344497,510.0,2.4401913,2.1667,0.928
-117.96,33.79,36.0,5.965174,1.0024875,1261.0,3.136816,5.2816,2.218
-122.14,37.74,52.0,5.578125,1.046875,440.0,2.2916667,4.0662,2.042
-121.44,38.53,37.0,4.7469587,1.0510949,1089.0,2.649635,2.3272,0.806
-120.92,37.65,23.0,3.9147286,0.9612403,163.0,1.2635659,1.3696,2.75
-120.99,37.66,39.0,5.7880793,1.089404,831.0,2.7516556,2.5938,1.356
-118.05,33.94,34.0,3.8076923,0.9230769,527.0,4.0538464,1.9453,1.49
-119.32,34.35,16.0,3.4666667,1.0666667,51.0,3.4,2.475,2.25
-121.38,38.6,36.0,8.734265,1.1118882,362.0,2.5314686,6.8469,4.464
-122.03,36.97,36.0,4.9558825,1.0147059,223.0,3.2794118,3.2404,2.25
-122.15,37.44,52.0,6.6763754,1.0355988,774.0,2.5048544,7.2543,5.00001
-121.98,37.34,33.0,4.691196,1.0197109,1922.0,2.5256243,4.9562,2.387
-118.0,33.81,17.0,5.199029,1.0582525,946.0,2.2961166,3.7059,1.463
-118.1,33.91,36.0,5.373134,1.0,719.0,3.5771143,4.2679,1.758
-122.28,37.77,52.0,4.2305474,1.0461096,870.0,2.5072045,2.9688,2.208
-117.93,33.64,15.0,3.9331796,1.1843318,1335.0,3.076037,2.7543,1.778
-117.93,34.09,34.0,5.1214952,1.0070094,1376.0,3.2149532,3.9861,1.639
-118.32,34.03,47.0,5.6062174,1.0259067,455.0,2.357513,3.0132,2.232
-118.02,34.11,39.0,5.762452,1.072797,718.0,2.750958,4.625,2.19
-117.03,32.67,15.0,6.7203164,1.0791557,2118.0,2.7941952,5.3505,2.666
-117.17,32.77,6.0,4.72549,1.0723039,1547.0,1.8958334,4.5481,1.648
-118.1,34.07,36.0,3.668639,1.0325444,1383.0,4.091716,2.4931,1.703
-124.14,40.77,27.0,5.334501,1.0595447,1407.0,2.464098,2.9143,0.996
-117.92,33.82,36.0,6.11399,1.0492228,1479.0,3.8316061,4.3583,1.872
-117.57,33.88,35.0,4.100467,1.0420561,1453.0,3.3948598,2.316,1.194
-117.91,33.61,36.0,8.443835,1.2465754,771.0,2.1123288,11.216,5.00001
-117.96,33.76,22.0,4.7817836,1.0550284,2126.0,4.0341554,3.7734,1.939
-121.31,38.97,16.0,5.4504504,1.027027,726.0,3.2702703,2.7083,0.821
-118.41,34.15,24.0,4.687952,1.0433735,1568.0,1.8891566,4.1656,3.647
-118.08,33.76,27.0,3.4129033,1.0258064,193.0,1.2451613,2.0952,0.713
-118.35,34.22,41.0,4.010283,0.9614396,1668.0,4.2879176,3.025,1.543
-121.75,38.67,9.0,5.148007,1.1195929,6837.0,2.899491,3.125,1.325
-117.33,33.97,8.0,7.6,0.95,1275.0,63.75,1.625,1.625
-122.3,37.81,52.0,6.97561,1.3292683,274.0,3.3414633,1.8516,0.85
-121.97,37.96,28.0,4.5782747,0.92651755,877.0,2.8019168,4.7891,1.848
-122.42,37.8,52.0,3.878832,1.1270072,1014.0,1.480292,4.038,5.00001
-118.36,34.09,30.0,3.2771587,1.0139276,1365.0,1.9011142,2.0702,2.833
-124.09,40.88,31.0,4.2441115,1.0599571,1052.0,2.2526767,1.5326,0.741
-118.16,33.97,13.0,3.453125,0.984375,286.0,4.46875,1.9063,1.75
-119.56,36.1,29.0,5.808219,1.0684931,284.0,3.890411,1.5313,0.438
-122.24,37.75,27.0,5.0828104,0.944793,1499.0,1.880803,4.8711,2.866
-122.29,37.84,35.0,4.521739,1.0120773,1017.0,2.4565217,2.2106,1.325
-116.98,32.77,29.0,7.995506,1.0044944,1097.0,2.4651685,8.093,3.796
-121.83,37.26,7.0,5.291789,1.101173,1739.0,2.5498533,4.5033,2.131
-118.3,34.08,34.0,2.5783505,1.0793815,3326.0,3.428866,1.8771,2.475
-117.99,33.68,14.0,4.2977896,1.093628,2272.0,2.9544864,3.4899,2.167
-118.18,33.82,52.0,5.95,1.0727273,943.0,2.1431818,3.7895,2.54
-120.43,34.96,24.0,4.4093137,1.1519607,1416.0,3.4705882,2.0673,1.369
-117.37,33.98,27.0,2.7727273,1.1301653,844.0,1.7438016,1.1194,0.958
-120.33,38.0,14.0,6.191083,1.0509554,822.0,2.6178343,3.5,1.707
-117.18,32.76,52.0,7.0982456,1.0561403,649.0,2.277193,4.7396,4.417
-122.09,37.39,34.0,3.4040632,1.0902934,774.0,1.7471783,2.7279,3.656
-121.92,36.61,27.0,4.706395,1.0232558,831.0,2.4156976,4.3,2.264
-121.54,39.13,18.0,4.567625,1.0873269,2707.0,2.882854,1.3375,0.596
-119.73,36.72,26.0,2.6690211,1.0141271,1660.0,1.6750757,0.6991,0.895
-117.76,33.71,15.0,2.9532163,1.0233918,470.0,1.374269,3.2229,1.083
-121.96,37.53,18.0,4.052901,1.112628,1252.0,2.1365187,2.6198,2.359
-120.79,37.76,14.0,7.1046276,1.0221328,1505.0,3.028169,5.5228,2.753
-118.01,33.84,29.0,5.862069,1.0830721,1724.0,2.7021945,3.9628,2.156
