issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,pet_category,breed_category
1472860800.0,1498311360.0,0.0,Brown,0.85,25.77,15,4,4,2
1490745600.0,1493219220.0,0.0,White,0.39,11.35,13,9,2,2
1430784000.0,1496188800.0,1.0,Brown Brindle,0.12,32.79,13,9,2,0
1479254400.0,1486654500.0,1.0,Black,0.97,40.17,0,1,1,0
1466812800.0,1531668960.0,2.0,Cream,0.91,36.1,0,7,2,1
1532563200.0,1542898260.0,1.0,Black,0.51,31.66,7,1,1,0
1404000000.0,1507316160.0,1.0,Red,0.67,8.12,0,1,2,0
1144195200.0,1499010000.0,0.0,Calico,0.01,10.38,7,1,1,1
1513987200.0,1547942400.0,2.0,Gray Tabby,0.39,29.15,13,9,1,1
1477958400.0,1506449280.0,1.0,Black,0.53,49.94,13,9,2,0
1533254400.0,1540314540.0,0.0,Black,0.18,28.9,0,1,1,1
1379894400.0,1539443100.0,2.0,Tan,0.17,12.23,13,9,2,1
1471132800.0,1474979220.0,2.0,Brown Tabby,0.78,16.59,13,9,1,0
1318636800.0,1481653920.0,1.0,Brown Tabby,0.9,22.8,0,1,1,0
1377561600.0,1477852860.0,0.0,Black,0.57,19.23,7,1,2,1
1420934400.0,1479574680.0,0.0,Brown Brindle,0.02,7.46,0,7,2,1
1238457600.0,1479494100.0,1.0,Blue Tabby,0.62,12.2,0,1,1,0
1305417600.0,1488889860.0,1.0,Orange Tabby,0.27,25.7,0,7,1,0
1421971200.0,1483703520.0,0.0,Tricolor,0.66,11.59,0,7,2,1
1544486400.0,1547652540.0,2.0,Calico,0.84,41.38,13,9,1,1
1479686400.0,1513069200.0,0.0,Brown Tabby,0.52,23.0,16,9,1,1
1487635200.0,1520845200.0,2.0,Tortie Point,0.98,14.08,16,9,1,1
1385942400.0,1483717680.0,2.0,White,0.06,14.52,13,9,2,0
1532217600.0,1539993600.0,2.0,Calico,0.69,49.56,13,9,1,1
1473379200.0,1485182160.0,0.0,Black,0.22,21.59,13,9,1,1
1463011200.0,1470333900.0,1.0,Brown Tabby,0.19,34.85,0,1,1,0
1530748800.0,1553501400.0,1.0,Brown Tabby,0.04,38.3,7,1,1,0
1498176000.0,1501677000.0,2.0,Brown Tabby,0.04,8.37,13,9,1,1
1450828800.0,1484384400.0,2.0,Tortie,0.82,27.53,16,9,1,1
1545955200.0,1553500020.0,1.0,Lynx Point,0.06,9.27,7,1,1,0
1477094400.0,1485475200.0,0.0,Blue Merle,0.69,8.16,7,1,2,1
1497916800.0,1504720680.0,1.0,Black,0.15,12.49,7,1,2,0
1262822400.0,1548686700.0,1.0,Flame Point,0.34,12.56,0,1,1,0
1380931200.0,1492088700.0,1.0,Tan,0.74,38.44,0,1,2,0
1485993600.0,1494089280.0,0.0,Black,0.35,45.83,0,1,1,1
1483228800.0,1549131360.0,0.0,Brown,0.72,47.11,0,7,2,1
1486598400.0,1551634620.0,2.0,Black,0.31,40.3,0,7,2,0
1482624000.0,1535556960.0,0.0,White,0.36,29.82,13,9,2,1
1091318400.0,1471948920.0,0.0,Lilac Point,0.44,7.74,18,4,1,2
1479081600.0,1512671460.0,0.0,Black,0.8,10.16,0,7,2,1
1452729600.0,1487336520.0,1.0,White,0.17,24.69,13,9,2,0
1382313600.0,1513175580.0,0.0,Brown Tabby,0.05,12.36,13,9,1,1
1467331200.0,1500713100.0,0.0,Gray,0.9,32.69,15,4,4,2
1529798400.0,1534256640.0,0.0,Brown Tabby,0.86,31.81,13,9,1,2
1516233600.0,1526737140.0,1.0,Brown Tabby,0.64,48.48,7,1,1,0
1447977600.0,1481987760.0,0.0,Black,0.63,23.82,0,1,2,1
1388016000.0,1484932380.0,0.0,Brown,0.75,11.02,0,7,2,1
1492128000.0,1557132000.0,0.0,Calico,0.2,28.49,2,2,1,2
1175212800.0,1493227980.0,1.0,Black,0.77,38.41,0,1,2,0
1489968000.0,1498236780.0,0.0,White,0.72,40.86,0,1,2,1
1367884800.0,1527379200.0,1.0,Orange Tabby,0.72,24.76,13,9,1,0
1479254400.0,1488153600.0,0.0,Blue,0.88,13.18,13,9,1,1
1062028800.0,1505674500.0,0.0,White,0.03,37.37,0,7,2,1
1501027200.0,1535131800.0,0.0,Orange Tabby,0.73,18.93,0,1,1,1
1476230400.0,1556812740.0,2.0,Apricot,0.04,30.74,0,7,2,1
1470960000.0,1538333040.0,0.0,Black,0.2,33.16,0,1,2,1
1466812800.0,1475591340.0,2.0,White,0.4,34.63,13,9,2,1
1492214400.0,1510933620.0,2.0,Black,0.55,36.46,0,1,4,0
1379548800.0,1499596740.0,1.0,Brown Brindle,0.13,28.32,7,1,2,0
1288569600.0,1480791540.0,1.0,Tan,0.7,16.42,0,7,2,0
1493596800.0,1526922060.0,1.0,White,0.75,24.96,0,1,2,0
1462665600.0,1496076120.0,0.0,Yellow,0.53,46.07,0,7,2,1
1540425600.0,1542910920.0,0.0,Blue,0.19,27.04,13,9,1,2
1469664000.0,1476984840.0,0.0,Tricolor,0.42,23.01,7,1,2,1
1446249600.0,1518265800.0,0.0,Yellow,0.34,6.27,0,1,2,1
1448496000.0,1497720240.0,0.0,Black,0.46,20.7,0,7,2,1
1496188800.0,1503915060.0,0.0,Blue,0.77,31.96,7,1,2,1
1526860800.0,1544895240.0,1.0,Brown,0.63,9.4,0,1,2,0
1527984000.0,1530607320.0,2.0,Blue,1.0,27.46,13,9,1,1
1010620800.0,1518355560.0,1.0,Tan,0.62,29.21,0,7,2,0
1479427200.0,1487690580.0,2.0,Brown Tabby,0.73,35.42,9,2,1,0
1344211200.0,1489708800.0,0.0,Blue,0.84,18.71,13,9,1,1
1477094400.0,1497529080.0,1.0,Blue Tabby,0.64,25.66,0,1,1,0
1527292800.0,1534609560.0,0.0,Brown Brindle,0.38,39.83,0,1,2,1
1461801600.0,1495971540.0,1.0,Tan,0.41,5.88,0,7,2,0
1471305600.0,1487956140.0,1.0,Black,0.56,21.07,0,1,1,0
1472169600.0,1475522040.0,2.0,Black,0.86,8.13,13,9,1,0
1514160000.0,1547922900.0,2.0,Brown Brindle,0.74,22.83,13,9,2,1
1443312000.0,1477580100.0,1.0,Red Merle,0.22,20.35,0,1,2,0
1080000000.0,1556646540.0,2.0,White,0.11,5.37,0,1,2,1
1405123200.0,1471544520.0,1.0,Red Tick,1.0,28.48,0,1,2,0
1483660800.0,1496772720.0,1.0,Brown,0.96,21.52,0,1,2,0
1484784000.0,1550145180.0,2.0,Tan,0.41,13.97,0,7,2,1
1487289600.0,1522338660.0,0.0,Fawn,0.72,21.92,0,1,2,1
1347926400.0,1473003120.0,0.0,White,0.29,38.2,0,1,2,1
1258156800.0,1481134680.0,1.0,Brown Brindle,0.11,44.24,0,7,2,0
1506470400.0,1516574340.0,0.0,Torbie,0.36,47.75,0,1,1,1
1457136000.0,1493727900.0,0.0,Black,0.73,28.23,0,1,2,1
1472428800.0,1482425280.0,1.0,Brown Tabby,0.66,32.59,7,1,1,0
1499299200.0,1502541960.0,2.0,Orange Tabby,0.25,21.07,13,9,1,0
1036627200.0,1474639680.0,0.0,Brown Tabby,0.74,31.83,7,1,1,1
1386720000.0,1546695660.0,0.0,Gray,0.94,7.66,13,9,4,2
1529625600.0,1536852420.0,0.0,White,0.56,41.53,0,1,1,1
1530144000.0,1538066460.0,0.0,Black,0.19,34.15,0,1,2,1
1480550400.0,1486297200.0,2.0,Tortie,0.89,40.69,18,4,1,1
1464825600.0,1498294980.0,0.0,Brown,0.1,6.2,15,4,4,2
1330560000.0,1490789160.0,1.0,Tan,0.96,6.03,0,1,2,0
1323820800.0,1547834700.0,0.0,Blue,0.8,38.95,0,1,1,1
1436054400.0,1502721840.0,2.0,Black,0.96,9.45,0,1,0,0
1476576000.0,1478534100.0,2.0,White,0.67,16.95,18,4,1,1
1480982400.0,1547294700.0,0.0,Blue Tabby,0.21,14.53,17,9,1,2
1532908800.0,1541683020.0,1.0,Orange Tabby,0.69,16.35,13,9,1,0
1473379200.0,1482166260.0,0.0,Brown Tabby,0.83,28.79,0,1,1,1
1463270400.0,1552233480.0,2.0,Yellow,0.45,25.82,0,7,2,0
1499644800.0,1514633280.0,1.0,Orange Tabby,0.71,29.03,7,1,1,0
1468713600.0,1502096400.0,0.0,Torbie,0.69,27.94,16,9,1,1
1316822400.0,1476446520.0,2.0,Brown Tabby,0.22,19.42,18,4,1,0
1541289600.0,1551380940.0,2.0,Gray Tabby,0.74,45.93,17,9,1,0
1539129600.0,1557071160.0,1.0,Brown,0.04,40.16,0,1,2,0
1441065600.0,1506158040.0,0.0,Brown,0.09,31.55,15,4,4,2
1244764800.0,1530618840.0,0.0,Black,0.26,8.88,0,7,2,1
1417651200.0,1498238040.0,1.0,Sable,0.96,5.58,0,7,2,0
1415232000.0,1543419300.0,2.0,White,0.99,19.57,13,9,2,0
1464912000.0,1471091760.0,2.0,Brown Brindle,0.61,47.56,13,9,2,0
1519516800.0,1526926380.0,0.0,Tortie,0.32,12.03,0,1,1,1
1526169600.0,1529242320.0,0.0,Pink,0.55,10.26,0,4,4,2
1520121600.0,1553266260.0,2.0,Brown,0.77,7.34,0,7,2,0
1531008000.0,1549124460.0,1.0,Brown,0.18,45.48,0,1,2,0
1468800000.0,1519313880.0,0.0,Tan,0.54,21.5,0,7,2,1
1331510400.0,1491402060.0,0.0,Sable,0.36,30.19,0,1,2,1
1447977600.0,1505493300.0,0.0,Tan,0.77,12.08,0,1,2,1
1470787200.0,1536250800.0,0.0,Black,0.12,11.04,0,8,2,1
1494720000.0,1529085000.0,1.0,Red,0.72,19.99,13,9,2,0
1519430400.0,1531225740.0,0.0,Brown Tabby,0.78,38.38,13,9,1,1
1459814400.0,1494076440.0,0.0,Seal Point,0.74,49.26,13,9,1,1
1478217600.0,1511629560.0,0.0,Black,0.71,27.64,15,4,4,2
1525132800.0,1532542740.0,1.0,Brown,0.38,9.6,0,1,2,0
1526342400.0,1538055660.0,1.0,Black,0.53,18.24,0,1,1,0
1387670400.0,1484298000.0,2.0,Brown Tabby,0.21,14.16,16,9,1,0
1525305600.0,1536055560.0,0.0,Red Tick,0.38,42.81,7,1,2,1
1035244800.0,1478968740.0,0.0,Chocolate,0.42,16.87,18,4,2,1
1477958400.0,1543763220.0,2.0,White,0.57,48.1,13,9,2,0
1499558400.0,1506689100.0,2.0,Cream Tabby,0.26,32.88,18,4,1,0
1499385600.0,1505132460.0,2.0,Blue Tabby,0.89,16.48,13,9,1,0
1521158400.0,1556642100.0,0.0,Yellow,0.44,23.11,0,1,2,1
1469750400.0,1480432620.0,1.0,Black,0.47,26.69,0,1,1,0
1441756800.0,1470141960.0,0.0,Red,0.5,24.14,0,7,2,1
1464393600.0,1498176060.0,2.0,Black,0.04,27.5,13,9,1,1
1466121600.0,1499681700.0,0.0,Red,0.74,5.48,15,4,4,2
1519516800.0,1554823140.0,0.0,Black,0.95,15.63,0,1,1,1
1507161600.0,1524679320.0,0.0,Black,0.17,44.21,15,4,4,2
1483056000.0,1490832000.0,1.0,Brown Tabby,0.32,31.12,13,9,1,0
1455235200.0,1524336900.0,0.0,Black,0.99,8.95,0,1,2,1
1436486400.0,1480085460.0,1.0,Brown,0.48,41.79,0,7,2,0
1521763200.0,1539798540.0,0.0,Blue,0.31,33.37,7,1,2,1
1423008000.0,1519739460.0,0.0,Tan,0.76,42.57,0,7,2,1
1376611200.0,1541686560.0,1.0,Black,0.5,45.41,0,1,1,0
1220918400.0,1538327760.0,0.0,Black,0.83,24.62,0,7,2,1
1456617600.0,1491411180.0,1.0,Tan,0.68,7.2,0,1,2,0
1461628800.0,1556928000.0,0.0,Tortie,0.43,40.18,13,9,1,1
1512000000.0,1545410460.0,0.0,Tortie,0.31,43.16,0,7,1,1
1469059200.0,1480927620.0,1.0,Black,0.44,29.82,7,1,1,0
1361836800.0,1521288660.0,2.0,Black,0.92,14.09,0,7,2,0
1537920000.0,1547926620.0,0.0,Blue Merle,0.32,45.76,13,9,2,2
1353369600.0,1481446800.0,1.0,Orange Tabby,0.09,26.33,16,9,1,0
1543881600.0,1552238160.0,1.0,Brown Tabby,0.63,34.57,0,1,1,0
1476316800.0,1479824340.0,2.0,White,0.97,23.89,13,9,1,0
1379548800.0,1537097100.0,0.0,Tan,0.61,9.43,13,9,2,1
1448064000.0,1547379240.0,2.0,Black,0.21,22.1,13,9,2,1
1201737600.0,1557067560.0,0.0,Tan,0.15,16.51,0,1,2,1
1468022400.0,1533050880.0,2.0,Blue,0.87,7.64,0,7,2,0
1499472000.0,1509895320.0,1.0,Orange Tabby,0.01,48.25,7,1,1,0
1405900800.0,1471172640.0,0.0,Brown,0.42,49.02,15,4,4,2
1366848000.0,1504541460.0,0.0,Tricolor,0.0,27.51,0,7,2,1
1478822400.0,1496776500.0,2.0,Brown Tabby,0.37,41.0,16,9,1,1
1507939200.0,1527145800.0,0.0,Brown Tabby,0.48,17.18,7,1,1,1
1454630400.0,1522154760.0,0.0,Tortie,0.87,18.75,0,1,1,1
1501027200.0,1510671540.0,0.0,Brown Brindle,0.84,49.29,7,1,2,1
1430784000.0,1468604220.0,1.0,Black Brindle,0.45,21.42,13,9,2,0
1469664000.0,1484740080.0,2.0,White,0.92,27.27,13,9,2,1
1479600000.0,1513275240.0,1.0,Black,0.94,9.63,0,1,2,0
1426982400.0,1492789560.0,0.0,Black,0.3,12.37,0,1,2,1
1240272000.0,1526913180.0,0.0,Red,0.86,12.84,7,1,2,1
1447459200.0,1482604380.0,1.0,Brown,0.95,45.56,0,1,2,0
1466812800.0,1481878800.0,0.0,Black,0.88,25.91,16,9,1,2
1457136000.0,1490727300.0,0.0,Black,1.0,30.47,0,7,2,1
1418342400.0,1484144700.0,0.0,Tortie,0.71,40.27,0,1,1,1
1402012800.0,1499693460.0,1.0,Black,0.12,18.38,13,9,1,0
1412726400.0,1477731600.0,1.0,Cream Tabby,0.47,48.6,16,9,1,0
1285718400.0,1539993600.0,1.0,Orange Tabby,0.08,38.89,13,9,1,0
1392768000.0,1555069080.0,1.0,Black,0.41,34.07,0,7,2,0
1496188800.0,1500940860.0,2.0,Chocolate Point,0.29,34.21,13,9,1,0
1472083200.0,1482169800.0,1.0,Brown Brindle,0.06,28.33,0,1,2,0
1507161600.0,1517336280.0,0.0,Blue Tabby,0.17,8.34,0,1,1,1
1472774400.0,1555758120.0,1.0,Buff,0.52,37.66,0,7,2,0
1416182400.0,1482422580.0,1.0,Blue,0.88,14.66,0,1,2,0
1479686400.0,1546770000.0,2.0,Tan,0.62,43.34,13,9,2,1
1499558400.0,1528135560.0,0.0,Cream,0.88,33.63,0,1,2,1
1530662400.0,1543082160.0,0.0,Gray,0.03,31.12,18,4,4,2
1532822400.0,1541420340.0,1.0,Black,0.8,33.47,7,1,2,0
1438646400.0,1505229720.0,1.0,Black,0.85,30.19,0,1,2,0
1288137600.0,1543324620.0,0.0,Yellow,0.88,47.83,0,1,2,1
1504915200.0,1512481620.0,1.0,Black,0.15,37.25,7,1,1,0
1522454400.0,1546020900.0,0.0,Black,0.14,33.7,0,1,2,1
1466985600.0,1532195160.0,1.0,Black,0.45,16.07,0,1,2,0
1466640000.0,1474878600.0,1.0,Black,0.78,46.53,7,1,1,0
1195430400.0,1543926900.0,1.0,Tricolor,0.71,15.31,0,7,2,0
1473984000.0,1481820900.0,0.0,Orange Tabby,0.16,13.18,0,1,1,1
1484524800.0,1550482860.0,1.0,Brown Brindle,0.11,5.86,13,9,2,0
1462147200.0,1479986400.0,0.0,Tan,1.0,17.63,0,7,2,1
1498780800.0,1512588060.0,1.0,Black,0.59,13.09,7,1,1,0
1527811200.0,1530207120.0,0.0,Cream Tabby,0.77,9.98,13,9,1,2
1471392000.0,1473601560.0,0.0,Cream,0.21,23.49,13,9,1,2
1416700800.0,1544714880.0,1.0,White,0.4,20.73,0,7,2,0
1497744000.0,1506951120.0,0.0,Sable,0.35,11.5,7,1,2,1
1417564800.0,1482849120.0,2.0,Yellow,0.53,38.01,13,9,2,1
1315526400.0,1475316660.0,0.0,Orange Tabby,0.18,47.06,18,4,1,2
1439596800.0,1516975320.0,1.0,Red,0.93,18.6,0,1,2,0
1471996800.0,1481735160.0,1.0,Black,0.21,13.86,0,1,2,0
1470528000.0,1485968520.0,1.0,Brown,0.94,17.45,0,1,2,0
1453248000.0,1486803600.0,2.0,Brown Tabby,0.63,25.26,16,9,1,1
1477526400.0,1485541620.0,0.0,Brown Tabby,0.14,12.05,0,1,1,1
1508371200.0,1557586200.0,0.0,Brown Tabby,0.1,9.57,0,1,1,1
1470268800.0,1480695120.0,1.0,Orange Tabby,0.09,29.52,0,1,1,0
1507420800.0,1541092560.0,0.0,Brown,0.69,43.59,0,1,2,1
1530230400.0,1539277380.0,0.0,Blue Tabby,0.22,28.05,7,1,1,1
1464134400.0,1498321380.0,1.0,White,0.58,10.04,0,7,2,0
1466640000.0,1479028920.0,2.0,Black,0.56,21.57,18,4,1,0
1268870400.0,1524336240.0,1.0,Black,0.2,43.35,0,7,2,0
1461974400.0,1495843200.0,0.0,White,0.68,14.0,13,9,2,1
1476403200.0,1485765240.0,0.0,Black,0.97,41.49,7,1,1,1
1525564800.0,1527932940.0,0.0,White,0.12,45.86,9,2,2,2
1498780800.0,1507832580.0,1.0,Black,0.21,21.48,0,1,1,0
1503619200.0,1537023480.0,2.0,Brown,0.86,19.46,13,9,2,1
1344470400.0,1473076020.0,2.0,Red,0.78,38.03,13,9,2,1
1436832000.0,1470301200.0,2.0,Brown Tabby,0.35,49.84,16,9,1,1
1455667200.0,1499450880.0,0.0,Orange Tabby,0.06,33.95,7,1,1,1
1472774400.0,1476552960.0,0.0,Orange Tabby,0.63,42.0,13,9,1,2
1383004800.0,1546449780.0,1.0,Brown,0.97,32.67,0,1,4,0
1181088000.0,1471876920.0,0.0,Yellow,0.2,20.8,0,7,2,1
1512777600.0,1520426220.0,0.0,Tortie,0.0,6.65,0,1,1,1
1498262400.0,1527153420.0,2.0,Tricolor,0.28,28.66,0,7,2,0
1482451200.0,1548506760.0,0.0,Black,0.95,30.75,17,9,1,2
1498089600.0,1521637140.0,1.0,Blue,0.73,16.75,0,7,2,0
1468195200.0,1476558480.0,1.0,Brown Tabby,0.95,37.68,0,1,1,0
1270425600.0,1525268280.0,2.0,Liver,0.02,34.68,13,9,2,0
1339286400.0,1499617080.0,0.0,Tan,0.38,6.42,0,7,2,1
1523232000.0,1532023560.0,1.0,Yellow,0.84,38.17,0,1,2,0
1502496000.0,1528106880.0,1.0,Cream Tabby,0.1,11.61,7,1,1,0
1531008000.0,1535740080.0,0.0,Black,0.2,42.25,18,4,0,2
1501977600.0,1536320100.0,1.0,Brown Tabby,0.19,30.63,0,1,1,0
1480982400.0,1491652800.0,1.0,Black,0.1,23.78,7,1,1,0
1490918400.0,1525287000.0,0.0,Brown Brindle,0.09,31.81,0,1,2,1
1166745600.0,1480682160.0,1.0,Red Tick,0.52,41.14,0,7,2,0
1499299200.0,1512663840.0,0.0,White,0.29,25.81,0,1,1,1
1458777600.0,1492454460.0,1.0,White,0.11,11.97,0,7,2,0
1393804800.0,1556561100.0,2.0,Tan,0.76,10.12,0,7,2,0
1380240000.0,1515024000.0,1.0,Brown,0.14,25.46,13,9,2,0
1489881600.0,1523039160.0,0.0,Brown,0.75,20.76,15,4,4,2
1521504000.0,1549904940.0,0.0,White,0.04,7.94,0,1,2,1
1494979200.0,1528357980.0,0.0,Brown,0.7,36.04,15,4,4,2
1442448000.0,1507486140.0,0.0,Brown,0.9,41.7,0,4,4,2
1471737600.0,1494513120.0,0.0,White,0.98,6.1,0,7,2,1
1419206400.0,1484662440.0,0.0,White,0.62,19.19,0,1,2,1
1364169600.0,1469808660.0,0.0,Brown,0.61,44.52,15,4,2,1
1292716800.0,1515446400.0,2.0,Red,0.56,7.43,0,7,2,0
1282521600.0,1537557600.0,1.0,White,0.65,7.69,9,2,2,0
1532390400.0,1539690420.0,2.0,Black,0.54,23.02,0,1,1,1
1428537600.0,1493572740.0,2.0,Brown,0.87,12.21,0,7,2,1
1452211200.0,1549206180.0,2.0,Black,0.77,26.92,17,9,1,1
1259193600.0,1534253700.0,0.0,Torbie,0.33,23.72,0,1,1,1
1497052800.0,1530921600.0,0.0,White,0.32,9.42,13,9,2,1
1443398400.0,1476972060.0,2.0,Brown,0.39,38.5,13,9,2,1
1522800000.0,1556354880.0,0.0,Brown,0.42,14.55,15,4,4,2
1476403200.0,1486144500.0,2.0,Sable,0.9,12.92,0,7,2,0
1469059200.0,1479990360.0,1.0,Black,0.9,18.64,7,1,1,0
1485475200.0,1516388280.0,0.0,White,1.0,43.08,0,1,2,1
1438992000.0,1472464440.0,0.0,Brown,0.58,44.52,15,4,4,2
1472688000.0,1480706340.0,0.0,Brown Tabby,0.77,29.4,0,1,1,1
1485216000.0,1497465180.0,1.0,Brown Brindle,0.1,46.21,7,1,2,0
1477180800.0,1484661540.0,2.0,Brown Tabby,0.4,28.33,0,1,1,0
1538179200.0,1548681960.0,2.0,Torbie,0.22,26.26,13,9,1,1
1512518400.0,1526399220.0,1.0,Black,0.35,18.12,0,1,1,0
1461110400.0,1470071040.0,1.0,Black,0.18,15.61,0,1,1,0
1342656000.0,1510836960.0,1.0,Black,0.4,47.75,0,7,2,0
1363219200.0,1523556960.0,0.0,Blue Merle,0.26,48.31,0,1,2,1
1528156800.0,1535907840.0,0.0,White,0.15,25.48,7,1,1,1
1415404800.0,1525885620.0,0.0,Chocolate,0.38,45.26,0,1,2,1
1482105600.0,1516110360.0,1.0,Brown,0.92,12.38,0,1,2,0
1475280000.0,1508953500.0,1.0,Blue Tick,0.66,19.03,0,1,2,0
1541980800.0,1548093840.0,1.0,Black,0.85,18.57,0,1,2,0
1412640000.0,1511541720.0,0.0,Brown Tabby,0.55,17.19,0,1,1,1
1431734400.0,1497532740.0,1.0,Blue,0.52,25.54,0,1,2,0
1403222400.0,1512141120.0,2.0,Brown Brindle,0.16,6.33,0,7,2,0
1501891200.0,1512923820.0,0.0,Brown Tabby,0.79,31.53,0,1,1,1
1502323200.0,1510936080.0,0.0,Tortie,0.11,42.47,0,1,1,1
1141430400.0,1521726900.0,0.0,Fawn,0.25,6.35,0,7,2,1
1431216000.0,1464685200.0,1.0,Orange Tabby,0.88,15.88,16,9,1,0
1547251200.0,1557312960.0,2.0,Black,0.64,30.4,0,1,1,0
1542326400.0,1552206840.0,2.0,Brown Tabby,0.55,39.16,18,4,1,1
1389052800.0,1553013660.0,1.0,Blue Merle,0.67,9.57,0,1,2,0
1459641600.0,1495723140.0,0.0,White,0.61,40.66,0,1,2,1
1534896000.0,1541769780.0,2.0,Lynx Point,0.52,41.54,13,9,1,0
1370822400.0,1513163340.0,1.0,Tan,0.12,30.64,0,7,2,0
1486684800.0,1551830400.0,1.0,Brown Tabby,0.46,31.42,17,9,1,0
1424304000.0,1499689380.0,1.0,Tricolor,0.49,22.02,0,1,2,0
1461456000.0,1526386980.0,0.0,White,0.64,12.6,0,7,2,1
1498953600.0,1527455280.0,1.0,Black,0.08,19.46,0,1,1,0
1408838400.0,1540141020.0,0.0,Black,0.64,33.17,0,1,1,1
1186876800.0,1552817100.0,0.0,Lynx Point,0.39,8.56,7,1,1,1
1478217600.0,1543777560.0,1.0,Brown Brindle,0.85,16.21,0,1,2,0
1404259200.0,1503329400.0,0.0,Blue,0.47,8.01,0,7,2,1
1410220800.0,1476451860.0,0.0,White,0.07,11.68,0,1,2,1
1470528000.0,1472835600.0,0.0,Orange Tabby,0.21,5.37,13,9,1,2
1459036800.0,1483886520.0,0.0,Blue,0.18,32.73,13,9,2,1
1544140800.0,1552321860.0,1.0,Black,0.46,17.61,0,1,1,0
1421280000.0,1486371600.0,2.0,White,0.19,29.3,16,9,1,0
1539129600.0,1557059460.0,2.0,Gray,0.28,13.21,13,9,2,1
1522108800.0,1529147880.0,1.0,White,0.04,29.21,0,1,2,0
1467849600.0,1473095880.0,2.0,Tortie,0.55,28.33,13,9,1,1
1395792000.0,1499532780.0,1.0,White,0.54,15.31,0,7,2,0
1491955200.0,1525455000.0,2.0,White,0.85,7.86,0,7,2,0
1547251200.0,1557312960.0,0.0,Black,0.58,21.99,7,1,1,1
1494028800.0,1518007560.0,0.0,Brown,0.08,35.33,7,1,2,1
1450742400.0,1547380620.0,2.0,White,0.64,41.13,0,7,2,1
1409443200.0,1506363360.0,1.0,Tricolor,0.71,28.53,0,1,2,0
1526428800.0,1544616180.0,1.0,Brown Brindle,0.33,47.91,0,1,2,0
1378684800.0,1506798720.0,1.0,Tricolor,0.57,14.91,0,7,2,0
1128384000.0,1540598400.0,1.0,White,0.6,49.36,13,9,2,0
1390694400.0,1473428880.0,1.0,Tan,0.05,15.04,0,7,2,0
1404777600.0,1469885280.0,0.0,White,0.26,30.61,13,9,4,2
1420934400.0,1492346700.0,1.0,White,0.42,24.44,0,1,2,0
1515542400.0,1532106420.0,1.0,Yellow,0.55,15.82,13,9,2,0
1385769600.0,1556036820.0,1.0,Tricolor,0.32,48.54,0,1,2,0
1501545600.0,1516698000.0,2.0,Brown Tabby,0.05,42.38,16,9,1,0
1416182400.0,1486482120.0,0.0,White,0.16,41.74,0,7,2,1
1488326400.0,1495375860.0,1.0,Black,0.72,13.83,0,1,2,0
1271721600.0,1494506040.0,1.0,Brown Brindle,0.18,27.89,0,7,2,0
1495497600.0,1556928000.0,0.0,Gray,0.37,47.67,13,9,1,1
1409270400.0,1474817880.0,0.0,Lynx Point,0.56,7.52,13,9,1,1
1473033600.0,1506873540.0,2.0,Black,0.86,47.34,13,9,2,0
1464998400.0,1474831080.0,2.0,Brown Brindle,0.8,23.76,13,9,2,0
1455148800.0,1556717940.0,0.0,White,0.99,42.75,0,1,2,1
1393027200.0,1505840820.0,1.0,Brown,0.86,46.2,13,9,2,0
1496880000.0,1513187040.0,0.0,Black,0.24,28.19,0,1,2,1
1443398400.0,1480947780.0,1.0,White,0.38,45.6,0,7,2,0
1362441600.0,1557512700.0,0.0,Black,0.82,49.27,0,1,1,1
1426118400.0,1490959140.0,2.0,Blue,0.05,9.52,0,7,2,0
1474156800.0,1478956980.0,2.0,Black,0.96,49.21,13,9,1,0
1304121600.0,1489249320.0,1.0,Black,0.81,25.16,0,7,2,0
1530921600.0,1541587200.0,1.0,Calico,0.4,24.48,7,1,1,0
1483488000.0,1493993340.0,0.0,Black,0.55,19.13,13,9,1,1
1495324800.0,1529173920.0,1.0,Brown,0.21,40.23,0,1,2,0
1449100800.0,1514377020.0,2.0,Torbie,0.12,12.88,0,7,1,1
1521417600.0,1554913800.0,0.0,Tricolor,0.29,46.42,0,1,2,1
1499644800.0,1507554000.0,0.0,Brown Tabby,0.21,40.46,0,1,1,1
1464307200.0,1495478220.0,2.0,Brown,0.73,15.05,0,1,2,0
1445299200.0,1480773240.0,0.0,Calico,0.65,10.96,0,1,1,1
1371686400.0,1500038340.0,1.0,Flame Point,0.72,6.3,0,7,1,0
1499126400.0,1539020340.0,1.0,Yellow,0.3,49.38,0,1,2,0
1480550400.0,1483643580.0,2.0,White,0.89,31.3,13,9,1,1
1409011200.0,1506002820.0,2.0,White,0.27,26.84,1,4,2,1
1498435200.0,1508439720.0,1.0,Black,0.01,13.86,7,1,1,0
1538611200.0,1541430660.0,2.0,Black,0.59,44.52,13,9,1,1
1469059200.0,1481390280.0,0.0,Black,0.76,44.67,0,1,2,1
1230163200.0,1485103500.0,0.0,Red,0.54,13.99,0,1,2,1
1496966400.0,1505498400.0,2.0,White,0.37,9.08,0,1,2,0
1231891200.0,1486816440.0,0.0,Calico,0.46,30.04,0,1,1,1
1284422400.0,1507288020.0,0.0,Calico,0.14,26.8,0,7,1,1
1406505600.0,1471780800.0,2.0,Brown Tabby,0.11,28.2,18,4,1,0
